Material,Material2,LIST PRICE,MRP PRICE,TYPE,FINISH,billing price,STOCK,Box Qty,Carton,brand,Make,Model,Year Start,Year End,Segment,Single Video URL,Multiple Media(semicolon-separated,most_selling,sales_volume,sales_value,zone,region,hsn,kolkata stock
A6T10400,DANA 60SHO 5.57 RAR 8TP  8WB,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T10600,SINGLE REAR AXLE ASSY. REAR AXLE ASSY D,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T10700,SINGLE REAR AXLE ASSY. DANA 8TP 8WB 4,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T11000,DANA 10TGÃŠ10WBÃŠ10.16 WEV,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T11100,DANA 60SHO  5.57 RAR 10TG  10,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T11300,DANA60SHO 10TG  10WB  WIL SLF,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T11400,AXLE ASSYMERITOR R149.74.88 R,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T13300,DANA 60SHO WITH 1860 TRACK  1,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T13600,6MTR SA TAXIC100 AXLE3.70 RAR,,268250,16,,225330,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T14100,MERITOR R149.7 10TG  10WB  6.,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T15200,RS145 AXLE-5.83-ALBA218/3,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T15400,9T SMART  RS120 AXLE  5.13 RA,,268250,16,,225330,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T15600,11T SMART  RS120 AXLE  6.14 R,,268250,16,,225330,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T16000,MERITOR SQR109 AXLE 1ST AXLE,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T16100,MERITOR SQR109 AXLE 2ND AXLE,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T17400,DANA DSHO44  6.50 RAR  FIRST,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T17500,DANA DSHO44  6.50 RAR  SECOND,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T19600,SINGLE REAR AXLE ASSY. DANA60SHO 8TG 8,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T20100,BACK AXLE ASSEMBLYR14976.83T1,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T20900,REAR AXLE ASSY-MS1497/92S-6.17R,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T21100,DUMMY AXLE ASSY-10T-10WB-TY 20/24,,59250,16,,49770,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87169090,
A6T21300,R149.7 5.83 RAR 1600 7INCH RAF 7 BRA,,336700,16,,282828,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T22800,REAR AXLE ASSY-RS148-5.57R,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T22900,REAR AXLE ASSY,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T23100,DANA 60SHO 10TG   10WB  1860,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T23200,IMPROVED CENTRALIZED DSHO44 T,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T23300,IMPROVED CENTRALIZED DSHO44 T,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T24200,REAR AXLE ASSY-R149.5-6.17R,,336700,16,,282828,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T24500,MERITOR R149.6 AXLE 10TG  10W,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T24600,DANA 60SHO HD  8TG 8WB 5.57RA,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T24900,REAR AXLE ASSY-RS120-4.1R,,215530,16,,181045.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T25100,DANA 60SHO 6.17 RAR 10TG 10WB 1600 S,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T26300,MERITOR MT148 1st AXLE  6.50,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T26400,MERITOR MT148 TANDEM 2nd AXLE,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T26800,R149.5  2nd tandem axle   6.1,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T26900,R160 alxe with 150x135x13 box,,536500,16,,450660,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T27000,R149.7 axle  6.83  1700 flang,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T27200,R149.7 axle  5.83  T150 flang,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
A6T27300,R149.7 axle  5.83  T180 flang,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T27400,Dana 60SHO axle  5.57  T150 f,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,84099990,
A6T27500,R149.5  1st tandem axle  6.17,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T27800,MERITOR RS145 AXLE 5.57 T150 FLANGE 1,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T30500,RS120 REAR AXLE ASSEMBLE FOR,,257150,16,,216006,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T31100,R149.7 axle  6.83  1700 flang,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T34900,REAR AXLE ASSY-R149.7-6.17R,,336700,16,,282828,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T35100,R149.7 axle  6.83  1700 flang,,725000,16,,609000,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,73079190,
A6T36000,REAR AXLE ASSY-HUB REDUCTION-5.92R-HD,,536500,16,,450660,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T36100,REAR AXLE ASSY-A12.6 IN-4.56R,,268250,16,,225330,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T36200,REAR AXLE ASSY-A14.5 IN-5.71R,,308030,16,,258745.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T36500,REAR AXLE ASSY-60SHO-6.17R,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T36700,DANA60SHO 480MM BOWL DIA  10T,,375550,16,,315462,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T38100,REAR AXLE ASSY-MS1497/92S-6.17R,,670630,16,,563329.2,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87089900,
A6T39100,BACK AXLE ASSY 1012 SMART  RS,,268250,16,,225330,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T39600,REAR AXLE ASSY-MS160-6.17R,,536500,16,,450660,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T41800,REAR AXLE ASSY MERITOR MS245 TWIN SPEED,,336700,16,,282828,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T41900,REAR AXLE ASSY,,336700,16,,282828,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T43900,REAR AXLE ASSY-Q109-5.83R,,319870,16,,268690.8,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T45200,BACK AXLE ASSY DANA 60SHO5.57,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
A6T45500,DANA 60SHO HD  8TG 8WB  6.17,,321900,16,,270396,,1,,LEYPARTS,ASHOK LEYLAND,,,,,,,,,,,,87085000,
